customer_id,loan_category,loan_amount,interest_rate,tenure_months,employment_type,annual_income,credit_score,existing_loans,age,monthly_obligations,emi_to_income_ratio,loan_to_income_ratio,Defaulter
CUST_002556,Business Expansion,496000,11.13,180,Private Sector,200000,578,0,41,24736,0.1653,2.48,1
CUST_002557,Credit Card,773000,12.07,120,Private Sector,200000,615,0,43,23408,0.3865,3.865,0
CUST_002558,Medical,1782000,13.91,6,Freelancer,366666.09,616,1,49,2485,9.72,4.86,0
CUST_002559,Mortgage,892000,12.07,36,Unemployed,200000,720,0,26,,1.4867,4.46,0
CUST_002560,Credit Card,686000,14.25,180,Freelancer,200000,638,0,47,20152,0.2287,3.43,0
CUST_002561,Credit Card,495000,8.2,12,Private Sector,200000,630,0,24,2943,2.475,2.475,0
CUST_002562,Vehicle,404000,9.17,180,Private Sector,200000,594,2,21,10242,0.1347,2.02,0
CUST_002563,Business Expansion,600000,10.08,6,Government,,663,2,29,5525,4.588,2.294,1
CUST_002564,Medical,250000,6.61,36,Unemployed,200000,673,1,21,16193,0.4167,1.25,1
CUST_002565,Credit Card,669000,16.49,24,Government,242254.99,727,1,31,1757,1.3808,2.7616,0
CUST_002566,Medical,700000,10.48,24,Private Sector,200000,517,1,34,1343,1.75,3.5,1
CUST_002567,Vehicle,966000,10.77,84,Government,247191.92,686,2,44,24318,0.5583,3.9079,0
CUST_002568,Credit Card,664000,17.89,18,Private Sector,200000,896,1,30,11675,2.2133,3.32,0
CUST_002569,Business Expansion,462000,9.24,6,Private Sector,200000,546,1,45,9350,4.62,2.31,0
CUST_002570,Credit Card,347000,10.85,18,Freelancer,200000,753,3,43,22689,1.1567,1.735,0
CUST_002571,Education Loan,407000,10.75,84,Private Sector,200000,770,1,39,8460,0.2907,2.035,1
CUST_002572,Mortgage,880000,6.53,24,Unemployed,200000,762,3,36,2036,2.2,4.4,0
CUST_002573,Business Expansion,460000,18.23,6,Private Sector,200000,663,0,44,7539,4.6,2.3,0
CUST_002574,Vehicle,944000,7.71,180,Private Sector,200000,615,1,44,13592,0.3147,4.72,0
CUST_002575,Medical,676000,11.61,24,,200000,785,1,35,12843,1.69,3.38,0
CUST_002576,Business Expansion,486000,7.45,12,Private Sector,200000,,2,43,19635,2.43,2.43,0
CUST_002577,Credit Card,924000,8,84,Private Sector,200000,738,1,31,2109,0.66,4.62,0
CUST_002578,Medical,724000,9.5,180,Business Owner,200000,458,2,41,23320,0.2413,3.62,1
CUST_002579,Mortgage,714000,11.34,18,Private Sector,440807.52,454,3,49,21971,1.0798,1.6198,0
CUST_002580,Medical,711000,11.09,60,Business Owner,200000,349,1,23,13936,0.711,3.555,1
CUST_002581,Business Expansion,290000,14.36,180,Private Sector,200000,798,1,28,13965,0.0967,1.45,0
CUST_002582,Business Expansion,467000,16.76,240,Business Owner,200000,546,2,34,10073,0.1168,2.335,0
CUST_002583,Business Expansion,197000,12.45,36,Government,200000,741,6,56,24679,0.3283,0.985,1
CUST_002584,Mortgage,664000,8.15,18,Private Sector,200000,690,1,26,24323,2.2133,3.32,0
CUST_002585,Vehicle,331000,11.11,24,Unemployed,200000,588,1,43,20476,0.8275,1.655,0
CUST_002586,Medical,708000,8.71,18,,200000,674,0,40,24758,2.36,3.54,0
CUST_002587,Medical,217000,15.58,180,Private Sector,200000,593,0,32,10875,0.0723,1.085,0
CUST_002588,Credit Card,499000,10.93,36,Business Owner,200000,767,2,30,19976,0.8317,2.495,0
CUST_002589,Medical,283000,4,12,Business Owner,200000,645,1,34,17440,1.415,1.415,0
CUST_002590,Mortgage,223000,12.17,24,Government,200000,607,1,27,17678,0.5575,1.115,0
CUST_002591,Mortgage,291000,11.71,120,Private Sector,212250.41,639,1,25,17787,0.1371,1.371,0
CUST_002592,Medical,871000,14.09,240,Private Sector,200000,618,1,28,10452,0.2177,4.355,0
CUST_002593,Education Loan,184000,4,240,Private Sector,346069.98,651,1,35,16778,0.0266,0.5317,0
CUST_002594,Vehicle,725000,4,120,Government,498521.02,707,2,27,4680,0.1454,1.4543,1
CUST_002595,Education Loan,870000,7.17,36,Unemployed,,692,0,30,19253,1.45,4.35,1
CUST_002596,Education Loan,900000,14.18,240,Private Sector,200000,631,0,43,20051,0.225,4.5,1
CUST_002597,Vehicle,795000,14.42,120,Business Owner,200000,878,2,31,12354,0.3975,3.975,0
CUST_002598,Credit Card,334000,6,18,Private Sector,229637.24,568,0,39,13440,0.9696,1.4545,0
CUST_002599,Education Loan,526000,11.82,24,Business Owner,200000,835,0,25,22977,1.315,2.63,0
CUST_002600,Business Expansion,137000,17.96,120,Private Sector,200000,647,2,39,9498,0.0685,0.685,0
CUST_002601,Medical,658000,9,240,Freelancer,200000,588,0,28,10717,0.1645,3.29,0
CUST_002602,Medical,566000,6.07,60,Government,200000,637,1,23,11596,0.566,2.83,0
CUST_002603,Medical,475000,10.44,60,Private Sector,200000,710,0,53,2304,0.475,2.375,1
CUST_002604,Credit Card,493000,13.16,84,Private Sector,200000,617,2,43,18752,0.3521,2.465,0
CUST_002605,Medical,402000,15.14,12,,204764.96,622,1,36,3691,1.9632,1.9632,0
CUST_002606,Education Loan,375000,9.91,84,Freelancer,200000,733,0,47,,0.2679,1.875,0
CUST_002607,Medical,320000,12.59,120,,200000,764,1,21,3939,0.16,1.6,0
CUST_002608,Mortgage,245000,12.04,240,Private Sector,200000,681,2,25,4637,0.0612,1.225,0
CUST_002609,Vehicle,931000,4.27,84,Unemployed,200000,645,0,21,4201,0.665,4.655,0
CUST_002610,Medical,269000,13.74,180,Private Sector,272255.53,578,4,46,6134,0.0659,0.988,1
CUST_002611,Credit Card,485000,8.08,120,Business Owner,200000,596,1,30,8131,0.2425,2.425,0
CUST_002612,Mortgage,302000,9.75,84,Freelancer,200000,654,2,25,24866,0.2157,1.51,0
CUST_002613,Business Expansion,918000,8.21,18,Government,200000,788,1,43,779,3.06,4.59,1
CUST_002614,Medical,389000,9.92,6,Private Sector,200000,730,2,45,14428,3.89,1.945,0
CUST_002615,Credit Card,99000,11.74,240,Business Owner,200000,637,1,39,20454,0.0247,0.495,0
CUST_002616,Vehicle,579000,7.18,6,Private Sector,200000,,2,38,13719,5.79,2.895,0
CUST_002617,Mortgage,327000,9.34,24,Freelancer,200000,702,1,36,18157,0.8175,1.635,0
CUST_002618,Medical,655000,7.92,60,Government,200000,,0,49,935,0.655,3.275,1
CUST_002619,Business Expansion,142000,13.02,24,Unemployed,200000,562,0,38,12134,0.355,0.71,0
CUST_002620,Vehicle,426000,15.84,84,Freelancer,200000,706,0,55,,0.3043,2.13,0
CUST_002621,Medical,860000,6.11,12,Business Owner,200000,604,0,48,15442,4.3,4.3,0
CUST_002622,Business Expansion,621000,4.55,6,Private Sector,311791.22,750,0,43,8457,3.9834,1.9917,0
CUST_002623,Credit Card,131000,6.38,180,,200000,557,1,26,18722,0.0437,0.655,0
CUST_002624,Business Expansion,715000,9.07,6,Private Sector,200000,806,1,41,8843,7.15,3.575,0
CUST_002625,Medical,436000,6.8,6,Private Sector,200000,703,0,48,19142,4.36,2.18,0
CUST_002626,Medical,83000,10.97,60,Business Owner,200000,758,1,46,542,0.083,0.415,0
CUST_002627,Medical,354000,9.29,36,Unemployed,227018.6,671,2,37,13284,0.5198,1.5593,0
CUST_002628,Vehicle,447000,6.04,84,Business Owner,200000,760,0,25,15543,0.3193,2.235,0
CUST_002629,Vehicle,518000,4.26,120,Private Sector,200000,661,1,21,22809,0.259,2.59,0
CUST_002630,Medical,203000,8.88,84,Government,200000,660,0,21,16793,0.145,1.015,0
CUST_002631,Credit Card,314000,14.11,240,Government,200000,791,0,51,24867,0.0785,1.57,0
CUST_002632,Credit Card,108000,7.09,18,Private Sector,200000,777,0,35,15574,0.36,0.54,0
CUST_002633,Business Expansion,323000,11.94,12,Business Owner,200000,678,2,43,19738,1.615,1.615,0
CUST_002634,Mortgage,358000,13.47,120,Unemployed,200000,644,2,48,5205,0.179,1.79,1
CUST_002635,Mortgage,445000,9.12,240,Private Sector,200000,647,0,48,9823,0.1112,2.225,1
CUST_002636,Vehicle,170000,7.85,12,Government,200000,717,3,22,7720,0.85,0.85,0
CUST_002637,Medical,998000,10.37,6,Government,200000,659,0,32,23569,9.98,4.99,0
CUST_002638,Medical,995000,10.13,84,Government,200000,706,3,35,9963,0.7107,4.975,0
CUST_002639,Mortgage,318000,7.64,18,Business Owner,200000,628,0,38,16462,1.06,1.59,0
CUST_002640,Education Loan,115000,13.95,24,Freelancer,200000,732,1,44,22354,0.2875,0.575,0
CUST_002641,Vehicle,468000,10.65,6,Government,200000,740,1,40,20692,4.68,2.34,0
CUST_002642,Education Loan,342000,8.19,18,Government,200000,643,1,29,20303,1.14,1.71,0
CUST_002643,Vehicle,879000,12.57,18,Private Sector,200000,749,3,38,19100,2.93,4.395,0
CUST_002644,Medical,919000,14,6,Business Owner,200000,607,1,21,17186,9.19,4.595,1
CUST_002645,Mortgage,944000,17.7,12,Private Sector,200000,662,0,31,17364,4.72,4.72,0
CUST_002646,Medical,519000,9.9,18,Government,200000,632,1,52,14044,1.73,2.595,0
CUST_002647,Credit Card,284000,13.55,180,Private Sector,200000,786,1,35,1385,0.0947,1.42,0
CUST_002648,Business Expansion,448000,10.19,120,Freelancer,200000,716,1,23,22176,0.224,2.24,1
CUST_002649,Mortgage,833000,4,84,,200000,775,1,33,10547,0.595,4.165,0
CUST_002650,Credit Card,912000,20.22,240,Freelancer,200000,,0,35,22012,0.228,4.56,0
CUST_002651,Vehicle,616000,10.78,18,Private Sector,200000,758,2,29,7621,2.0533,3.08,0
CUST_002652,Education Loan,196000,8.15,6,Private Sector,200000,676,1,21,1766,1.96,0.98,0
CUST_002653,Education Loan,1519000,4.74,180,Freelancer,478368.3,592,0,30,8437,0.2117,3.1754,1
CUST_002654,Mortgage,645000,9.64,18,Business Owner,200000,757,1,38,7702,2.15,3.225,1
CUST_002655,Credit Card,290000,13.47,36,,,538,1,21,666,0.4833,1.45,0
CUST_002656,Mortgage,877000,9.12,6,Freelancer,220665.17,687,0,45,16264,7.9487,3.9743,1
CUST_002657,Vehicle,991000,4,120,Private Sector,200000,651,2,32,14488,0.4955,4.955,0
CUST_002658,Business Expansion,596000,11.64,180,Private Sector,200000,645,0,41,18768,0.1987,2.98,0
CUST_002659,Business Expansion,685000,5.38,120,Freelancer,200000,531,1,43,,0.3425,3.425,0
CUST_002660,Vehicle,671000,8.91,84,Private Sector,200000,,1,37,17643,0.4793,3.355,0
CUST_002661,Business Expansion,751000,8.88,36,Business Owner,200000,510,0,41,20414,1.2517,3.755,1
CUST_002662,Business Expansion,565000,18.23,60,,200000,810,0,48,18014,0.565,2.825,0
CUST_002663,Vehicle,194000,9.74,180,Private Sector,200000,650,0,29,2441,0.0647,0.97,0
CUST_002664,Medical,309000,8.16,12,Unemployed,200000,729,0,48,24743,1.545,1.545,0
CUST_002665,Vehicle,204000,11.36,84,Private Sector,200000,609,1,40,11684,0.1457,1.02,0
CUST_002666,Vehicle,492000,9.23,18,Government,200000,668,2,34,3415,1.64,2.46,0
CUST_002667,Business Expansion,1121000,4.8,240,Unemployed,473581.25,595,0,55,6497,0.1184,2.3671,0
CUST_002668,Education Loan,293000,13.89,180,Freelancer,200000,693,2,33,15739,0.0977,1.465,0
CUST_002669,Business Expansion,168000,13.86,36,Private Sector,200000,,1,41,3490,0.28,0.84,0
CUST_002670,Vehicle,509000,11.43,18,Freelancer,200000,804,0,38,6197,1.6967,2.545,0
CUST_002671,Business Expansion,2385000,5.86,60,Government,521061.04,710,0,47,8522,0.9154,4.5772,0
CUST_002672,Vehicle,852000,7.64,240,Freelancer,200000,588,1,36,20164,0.213,4.26,0
CUST_002673,Credit Card,917000,8.85,120,Unemployed,200000,652,2,41,1519,0.4585,4.585,0
CUST_002674,Credit Card,122000,8.74,12,Private Sector,200000,622,0,36,17250,0.61,0.61,0
CUST_002675,Vehicle,213000,10.85,12,Private Sector,212141.57,595,1,62,15983,1.004,1.004,1
CUST_002676,Mortgage,337000,9.22,180,Private Sector,,644,3,24,22366,0.1123,1.685,0
CUST_002677,Credit Card,556000,7.41,36,,200000,664,0,53,22703,0.9267,2.78,0
CUST_002678,Credit Card,789000,15.94,84,Private Sector,200000,713,1,51,16884,0.5636,3.945,0
CUST_002679,Credit Card,140000,10.07,120,,200000,862,1,35,3230,0.07,0.7,0
CUST_002680,Vehicle,908000,8.34,36,Business Owner,200000,786,1,31,2581,1.5133,4.54,0
CUST_002681,Credit Card,407000,16.95,84,Unemployed,200000,712,1,37,11731,0.2907,2.035,0
CUST_002682,Business Expansion,450000,16.02,60,Business Owner,200000,726,2,36,8652,0.45,2.25,0
CUST_002683,Medical,964000,4.41,84,Business Owner,200000,701,1,21,1834,0.6886,4.82,0
CUST_002684,Education Loan,660000,10.2,24,Government,259834.71,669,2,55,14139,1.27,2.5401,1
CUST_002685,Medical,569000,8.54,6,Private Sector,377522.5,785,1,48,10619,3.0144,1.5072,0
CUST_002686,Credit Card,282000,15.06,60,Government,200000,578,1,29,16547,0.282,1.41,0
CUST_002687,Credit Card,575000,8.84,18,Government,200000,726,3,36,20740,1.9167,2.875,0
CUST_002688,Credit Card,149000,13.53,120,Private Sector,,873,0,30,12092,0.0745,0.745,0
CUST_002689,Mortgage,385000,10.47,36,Business Owner,200000,649,2,40,22382,0.6417,1.925,0
CUST_002690,Education Loan,702000,7.9,180,Government,392980.3,,0,37,7911,0.1191,1.7863,0
CUST_002691,Mortgage,734000,11.22,12,Private Sector,200000,638,1,49,651,3.67,3.67,0
CUST_002692,Medical,901000,12.86,180,Government,200000,715,3,47,24608,0.3003,4.505,1
CUST_002693,Education Loan,795000,10.55,60,Private Sector,200000,579,2,30,4521,0.795,3.975,0
CUST_002694,Vehicle,449000,14.18,18,Government,200000,512,0,50,19785,1.4967,2.245,0
CUST_002695,Medical,879000,12.61,180,Business Owner,,605,1,47,1924,0.293,4.395,1
CUST_002696,Vehicle,852000,7.5,84,Business Owner,200000,461,0,47,15679,0.6086,4.26,0
CUST_002697,Medical,415000,9.38,12,Private Sector,200000,514,1,39,19986,2.075,2.075,1
CUST_002698,Mortgage,586000,12.07,6,Government,200000,747,0,31,15247,5.86,2.93,1
CUST_002699,Business Expansion,473000,13.89,240,Government,200000,601,1,40,2603,0.1182,2.365,0
CUST_002700,Credit Card,308000,8.85,12,Business Owner,200000,734,3,43,21638,1.54,1.54,0
CUST_002701,Credit Card,869000,10.89,12,Freelancer,200000,658,0,25,24240,4.345,4.345,0
CUST_002702,Credit Card,564000,14.94,120,Private Sector,200000,650,1,27,11088,0.282,2.82,0
CUST_002703,Vehicle,214000,8.45,12,Freelancer,223761.57,667,1,45,24219,0.9564,0.9564,0
CUST_002704,Medical,813000,14.44,24,Government,200000,537,0,42,8619,2.0325,4.065,1
CUST_002705,Mortgage,89000,11.35,36,Unemployed,200000,657,2,33,10571,0.1483,0.445,0
CUST_002706,Medical,520000,9.19,36,Private Sector,200000,605,4,31,797,0.8667,2.6,1
CUST_002707,Vehicle,826000,18.6,24,Freelancer,200000,736,0,22,16952,2.065,4.13,0
CUST_002708,Business Expansion,423000,9.8,12,Private Sector,207422.48,658,0,43,11500,2.0393,2.0393,0
CUST_002709,Medical,177000,8.44,60,Freelancer,200000,585,2,65,12405,0.177,0.885,0
CUST_002710,Mortgage,454000,8.45,36,Government,200000,809,0,49,15012,0.7567,2.27,0
CUST_002711,Education Loan,343000,14.06,36,Private Sector,200000,659,1,38,11211,0.5717,1.715,0
CUST_002712,Medical,1069000,12.52,18,Government,272810.27,576,2,40,24998,2.6123,3.9185,0
CUST_002713,Business Expansion,550000,15.22,180,Business Owner,200000,546,0,38,12833,0.1833,2.75,0
CUST_002714,Vehicle,558000,6.68,12,Government,200000,805,2,44,2587,2.79,2.79,0
CUST_002715,Mortgage,387000,5.97,6,Private Sector,200000,714,1,26,9023,3.87,1.935,0
CUST_002716,Credit Card,509000,15.69,240,Private Sector,200000,571,0,47,23605,0.1272,2.545,0
CUST_002717,Mortgage,957000,8.5,60,Government,200000,691,1,45,22710,0.957,4.785,0
CUST_002718,Credit Card,262000,7.05,120,Private Sector,200000,590,1,21,3321,0.131,1.31,0
CUST_002719,Medical,633000,14.07,18,Government,200000,624,0,21,,2.11,3.165,0
CUST_002720,Vehicle,704000,13.24,60,Private Sector,200000,634,0,25,13896,0.704,3.52,0
CUST_002721,Business Expansion,662000,8.61,18,Government,200000,725,1,30,7041,2.2067,3.31,0
CUST_002722,Vehicle,963000,4,120,Unemployed,200000,658,2,41,19258,0.4815,4.815,1
CUST_002723,Mortgage,465000,6.92,120,Freelancer,200000,767,2,38,2428,0.2325,2.325,0
CUST_002724,Medical,342000,7.12,180,Government,,542,0,29,11935,0.114,1.71,0
CUST_002725,Mortgage,964000,14.94,18,Business Owner,200000,614,0,63,23352,3.2133,4.82,0
CUST_002726,Medical,442000,13.04,18,Business Owner,200000,761,0,48,,1.4733,2.21,0
CUST_002727,Vehicle,142000,7.46,36,Freelancer,,604,2,28,21162,0.2367,0.71,0
CUST_002728,Credit Card,652000,9.9,12,Private Sector,200000,715,1,37,15058,3.26,3.26,1
CUST_002729,Vehicle,606000,10.16,60,Private Sector,200000,586,1,44,7299,0.606,3.03,0
CUST_002730,Credit Card,574000,13.36,60,Private Sector,200000,602,0,45,5959,0.574,2.87,1
CUST_002731,Vehicle,885000,4,6,Unemployed,200000,688,1,38,3893,8.85,4.425,1
CUST_002732,Medical,117000,14.34,240,Government,200000,618,2,49,18434,0.0292,0.585,0
CUST_002733,Business Expansion,246000,13.37,60,,200000,728,1,47,10005,0.246,1.23,0
CUST_002734,Business Expansion,145000,13.67,12,Government,200000,805,0,23,12153,0.725,0.725,0
CUST_002735,Education Loan,77000,12.95,120,Government,200000,589,2,39,21705,0.0385,0.385,0
CUST_002736,Business Expansion,423000,15.86,60,Government,200000,567,2,35,23664,0.423,2.115,0
CUST_002737,Mortgage,932000,7.24,24,Private Sector,358911.14,794,3,47,16684,1.2984,2.5967,0
CUST_002738,Credit Card,595000,14.69,18,Business Owner,200000,727,2,54,17804,1.9833,2.975,0
CUST_002739,Credit Card,887000,15.31,18,Government,200000,682,0,33,1959,2.9567,4.435,0
CUST_002740,Business Expansion,360000,14.03,36,Private Sector,200000,600,0,33,735,0.6,1.8,1
CUST_002741,Business Expansion,699000,12.26,120,Private Sector,200000,761,0,49,14770,0.3495,3.495,0
CUST_002742,Vehicle,803000,11.28,36,Business Owner,200000,592,0,42,6485,1.3383,4.015,0
CUST_002743,Business Expansion,219000,7.96,240,Freelancer,200000,579,1,56,18167,0.0547,1.095,0
CUST_002744,Medical,829000,10.37,120,Business Owner,200000,,0,51,7498,0.4145,4.145,1
CUST_002745,Medical,203000,6.48,36,Freelancer,200000,746,2,26,10441,0.3383,1.015,0
CUST_002746,Vehicle,272000,6.13,24,Private Sector,200000,702,0,34,22753,0.68,1.36,0
CUST_002747,Education Loan,900000,14.14,240,Freelancer,200000,616,0,42,,0.225,4.5,0
CUST_002748,Mortgage,976000,9.9,120,Government,200000,580,0,31,7207,0.488,4.88,0
CUST_002749,Business Expansion,629000,12.04,36,Government,263887.94,684,1,30,15577,0.7945,2.3836,0
CUST_002750,Mortgage,308000,10.84,24,Government,249902.37,606,0,37,1744,0.6162,1.2325,0
CUST_002751,Business Expansion,216000,12.76,84,Freelancer,200000,650,1,42,20309,0.1543,1.08,0
CUST_002752,Mortgage,763000,10.7,84,Government,200000,671,1,26,9239,0.545,3.815,0
CUST_002753,Business Expansion,1144000,8.73,84,Government,246073.05,689,1,38,24101,0.6641,4.649,1
CUST_002754,Mortgage,625000,13.87,12,Unemployed,200000,716,1,40,6982,3.125,3.125,1
CUST_002755,Credit Card,506000,11.72,36,Freelancer,200000,700,0,35,12079,0.8433,2.53,0
CUST_002756,Education Loan,85000,11.97,18,Private Sector,200000,746,1,41,17640,0.2833,0.425,0
CUST_002757,Business Expansion,814000,6.36,60,,200000,648,1,33,7474,0.814,4.07,0
CUST_002758,Credit Card,338000,13.25,24,Freelancer,200000,673,1,46,14136,0.845,1.69,0
CUST_002759,Mortgage,395000,7.12,36,Freelancer,200000,494,1,32,7786,0.6583,1.975,0
CUST_002760,Vehicle,392000,14.36,180,Private Sector,200000,707,0,36,13334,0.1307,1.96,0
CUST_002761,Credit Card,173000,9.24,84,Private Sector,,754,1,40,,0.1236,0.865,0
CUST_002762,Vehicle,506000,6.25,60,Private Sector,236085.05,692,3,32,6656,0.4287,2.1433,0
CUST_002763,Education Loan,106000,14.51,60,Private Sector,207885.55,501,2,21,2064,0.102,0.5099,1
CUST_002764,Business Expansion,796000,15.92,240,Freelancer,597067.76,712,1,48,643,0.0667,1.3332,0
CUST_002765,Credit Card,603000,7.62,12,Private Sector,200000,,4,32,7193,3.015,3.015,0
CUST_002766,Business Expansion,859000,18.15,60,Private Sector,200000,669,0,47,4106,0.859,4.295,1
CUST_002767,Credit Card,559000,13.4,240,Government,200000,,1,54,2960,0.1397,2.795,0
CUST_002768,Mortgage,1712000,4.72,18,Government,375424.56,448,1,44,953,3.0401,4.5602,1
CUST_002769,Medical,108000,6.89,84,Freelancer,200000,792,1,52,20853,0.0771,0.54,0
CUST_002770,Business Expansion,506000,16.43,180,Private Sector,200000,598,1,35,11591,0.1687,2.53,0
CUST_002771,Mortgage,1154000,9.02,120,Business Owner,244997.56,619,0,38,6773,0.471,4.7103,0
CUST_002772,Medical,460000,6.85,12,Business Owner,200000,599,1,28,6807,2.3,2.3,0
CUST_002773,Vehicle,139000,5.67,18,Government,200000,769,3,39,10526,0.4633,0.695,0
CUST_002774,Vehicle,492000,6.4,12,Government,200000,715,1,56,11887,2.46,2.46,0
CUST_002775,Medical,558000,12.87,240,Business Owner,203788.53,668,1,42,1879,0.1369,2.7381,0
CUST_002776,Mortgage,842000,8.7,12,Private Sector,200000,624,1,35,,4.21,4.21,0
CUST_002777,Vehicle,402000,10.2,60,Business Owner,200000,781,1,21,8120,0.402,2.01,1
CUST_002778,Mortgage,660000,6.06,60,Freelancer,200000,605,1,21,18968,0.66,3.3,0
CUST_002779,Credit Card,574000,12.17,12,Private Sector,200000,509,0,32,7339,2.87,2.87,0
CUST_002780,Credit Card,674000,9.65,180,Private Sector,200000,719,0,47,21008,0.2247,3.37,0
CUST_002781,Vehicle,727000,7.66,180,Business Owner,200000,,2,43,6667,0.2423,3.635,0
CUST_002782,Mortgage,736000,7.91,36,Private Sector,200000,836,1,25,12459,1.2267,3.68,1
CUST_002783,Business Expansion,348000,11.1,120,Government,224013.4,809,0,40,24808,0.1553,1.5535,0
CUST_002784,Education Loan,692000,11.46,6,Government,200000,502,0,27,6800,6.92,3.46,1
CUST_002785,Education Loan,113000,14.29,6,Private Sector,200000,499,1,28,7353,1.13,0.565,0
CUST_002786,Vehicle,718000,13.79,24,Private Sector,228472.86,531,1,56,4867,1.5713,3.1426,0
CUST_002787,Vehicle,218000,4,60,Government,200000,754,1,26,10867,0.218,1.09,0
CUST_002788,Education Loan,880000,6.67,180,Freelancer,200000,511,1,27,6132,0.2933,4.4,1
CUST_002789,Medical,981000,8.58,36,Freelancer,200000,530,2,26,22145,1.635,4.905,1
CUST_002790,Business Expansion,785000,11.43,24,Business Owner,200000,680,3,27,12461,1.9625,3.925,1
CUST_002791,Education Loan,313000,9.23,84,Business Owner,200000,659,1,36,24054,0.2236,1.565,0
CUST_002792,Education Loan,815000,12.44,12,,200000,694,2,36,17955,4.075,4.075,0
CUST_002793,Mortgage,688000,7.36,84,Government,,719,0,46,22069,0.4646,3.2519,0
